NO,M-N0,M-NAME,P-NO,P-NAME,SIZE,PRICE,YEAR,ETC,CHECK-DATE,MTYPE-NO,MART-TYPE,A-CODE,A-NAME
1161131,68,롯데백화점 미아점,58,"쇠고기(한우,불고기)",600g(1등급)++,39600,2017-11,100g6600원,2017-11-30,002,대형마트,305000,강북구
1161132,68,롯데백화점 미아점,99,돼지고기(생삼겹살),600g,17160,2017-11,"100g2860원,본래한돈",2017-11-30,002,대형마트,305000,강북구
1161133,68,롯데백화점 미아점,18,닭고기,1050g,8200,2017-11,,2017-11-30,002,대형마트,305000,강북구
1161134,68,롯데백화점 미아점,171,달걀(10개),10개,3900,2017-11,자연란,2017-11-30,002,대형마트,305000,강북구
1161135,68,롯데백화점 미아점,320,달걀(30개),특란,7900,2017-11,자연란,2017-11-30,002,대형마트,305000,강북구
1161136,68,롯데백화점 미아점,136,"조기(국산,생물)",1마리(38cm),9800,2017-11,백조기,2017-11-30,002,대형마트,305000,강북구
1161137,68,롯데백화점 미아점,265,"명태(생물,수입산)",1마리(50cm),6500,2017-11,,2017-11-30,002,대형마트,305000,강북구
1161138,68,롯데백화점 미아점,254,"오징어(생물,국산)",1마리(46cm),6500,2017-11,,2017-11-30,002,대형마트,305000,강북구
1161139,68,롯데백화점 미아점,266,"고등어(생물,국산)",1마(39cm),7000,2017-11,대,2017-11-30,002,대형마트,305000,강북구
1161140,221,숭인시장,28,사과,1개(310g),2500,2017-11,홍로,2017-11-30,001,전통시장,305000,강북구
1161141,221,숭인시장,27,배,1개(612g),3000,2017-11,신고,2017-11-30,001,전통시장,305000,강북구
1161142,221,숭인시장,307,배추(2.5~3kg),1포기(3kg),2670,2017-11,1망8000,2017-11-30,001,전통시장,305000,강북구
1161143,221,숭인시장,25,무,1개(1.6kg),1000,2017-11,,2017-11-30,001,전통시장,305000,강북구
1161144,221,숭인시장,24,양파,1망(1.5kg),3000,2017-11,,2017-11-30,001,전통시장,305000,강북구
1161145,221,숭인시장,23,상추,100g,1000,2017-11,,2017-11-30,001,전통시장,305000,강북구
1161146,221,숭인시장,22,오이,1개,670,2017-11,3개 2000원,2017-11-30,001,전통시장,305000,강북구
1161147,221,숭인시장,312,애호박,1개,1000,2017-11,,2017-11-30,001,전통시장,305000,강북구
1161148,221,숭인시장,58,"쇠고기(한우,불고기)",600g,26400,2017-11,100g 4400원,2017-11-30,001,전통시장,305000,강북구
1161149,221,숭인시장,52,돼지고기(삼겹살),600g,14800,2017-11,100g ,2017-11-30,001,전통시장,305000,강북구
1161150,221,숭인시장,18,닭고기,1마리,5000,2017-11,1.1kg,2017-11-30,001,전통시장,305000,강북구
1161151,221,숭인시장,171,달걀(10개),특란,2500,2017-11,특란,2017-11-30,001,전통시장,305000,강북구
1161152,221,숭인시장,320,달걀(30개),특란,5000,2017-11,,2017-11-30,001,전통시장,305000,강북구
1161153,221,숭인시장,260,"조기(냉동,수입산)",1마리(37cm),5000,2017-11,,2017-11-30,001,전통시장,305000,강북구
1161154,221,숭인시장,264,"명태(냉동,수입산)",1마리(49cm),4000,2017-11,,2017-11-30,001,전통시장,305000,강북구
1161155,221,숭인시장,257,"오징어(냉동,수입산)",1마리(54cm),2500,2017-11,,2017-11-30,001,전통시장,305000,강북구
